,Unnamed: 0,sensor_id,location,lat,lon,timestamp,pressure,temperature,humidity
9488,25798,2228,1120,42.693000000000005,23.333,2017-07-01T11:12:05,94747.45,38.94,18.76
9489,25800,2264,1139,42.67100000000001,23.31,2017-07-01T11:12:08,94521.33,42.34,15.73
9490,25802,2232,1122,42.685,23.301,2017-07-01T11:12:12,94456.44,39.46,19.28
9491,25806,3428,1727,42.624,23.406,2017-07-01T11:12:15,94479.75,40.14,18.27
9492,25807,3092,1556,42.666,23.284,2017-07-01T11:12:17,94298.83,40.67,0.0
9493,25810,2234,1123,42.685,23.356,2017-07-01T11:12:20,94708.27,42.02,11.02
9494,25814,3436,1731,42.693000000000005,23.359,2017-07-01T11:12:22,94719.5,39.19,15.09
9495,25816,3438,1732,42.738,23.293000000000003,2017-07-01T11:12:26,94870.7,42.46,13.77
9496,25819,3472,1750,42.669,23.318,2017-07-01T11:12:31,94160.76,39.76,13.95
9497,25820,3474,1751,42.68,23.293000000000003,2017-07-01T11:12:34,94406.48,37.89,16.3
9498,25821,2607,1313,42.66,23.319000000000003,2017-07-01T11:12:41,94200.69,40.15,18.99
9499,25822,1954,977,42.70399999999999,23.354,2017-07-01T11:12:42,94814.89,42.67,15.19
9500,25825,3558,1793,42.67100000000001,23.364,2017-07-01T11:12:44,94606.98,45.42,8.49
9501,25827,2262,1138,42.691,23.324,2017-07-01T11:12:48,94633.23,39.35,18.37
9502,25831,2266,1140,42.738,23.272,2017-07-01T11:12:49,95028.84,38.65,19.93
9503,25832,2040,1025,42.68600000000001,23.351,2017-07-01T11:12:50,94689.16,40.58,16.74
9504,25834,3328,1676,42.675,23.356,2017-07-01T11:12:51,94513.34,41.14,12.8
9505,25835,1846,923,42.64,23.31,2017-07-01T11:12:55,93411.59,57.7,9.73
9506,25837,2038,1024,42.694,23.32,2017-07-01T11:12:57,94820.48,38.96,18.61
9507,25840,2216,1114,42.664,23.373,2017-07-01T11:12:59,94570.68,40.07,17.55
9508,25841,3432,1729,42.71,23.419,2017-07-01T11:12:59,95089.95,43.95,13.1
9509,25846,1962,981,42.69,23.324,2017-07-01T11:13:16,94711.75,39.65,17.64
9510,25848,2036,1023,42.657,23.349,2017-07-01T11:13:19,94268.75,38.68,18.71
9511,25849,1850,925,42.677,23.311,2017-07-01T11:13:20,94599.48,38.85,18.08
9512,25850,3738,1884,42.7,23.332,2017-07-01T11:13:20,95048.74,57.83,3.81
9513,25856,3620,1824,42.678,23.254,2017-07-01T11:13:34,94246.55,39.71,25.11
9514,25861,2224,1118,42.651,23.335,2017-07-01T11:13:40,94208.27,41.47,18.15
9515,25866,2294,1155,42.645,23.265,2017-07-01T11:13:53,92477.84,39.02,19.84
9516,25867,3500,1764,42.703,23.349,2017-07-01T11:13:55,94879.84,42.23,12.51
9517,25877,2292,1154,42.663,23.273000000000003,2017-07-01T11:14:10,94160.77,38.76,17.05
9518,25879,3512,1770,42.683,23.335,2017-07-01T11:14:12,94739.77,40.87,14.89
9519,25880,1764,879,42.622,23.366,2017-07-01T11:14:15,93734.53,39.74,22.41
9520,25886,2323,1172,42.68600000000001,23.4,2017-07-01T11:14:21,94906.02,41.04,16.69
9521,25887,3836,1933,42.702,23.371,2017-07-01T11:14:21,95080.3,46.16,9.29
9522,25888,2230,1121,42.692,23.332,2017-07-01T11:14:22,94837.77,35.2,25.09
9523,25890,3102,1561,42.665,23.392,2017-07-01T11:14:25,94817.36,42.01,12.46
9524,25894,2228,1120,42.693000000000005,23.333,2017-07-01T11:14:32,94756.48,38.85,18.89
9525,25896,2264,1139,42.67100000000001,23.31,2017-07-01T11:14:35,94535.72,42.06,15.9
9526,25898,2232,1122,42.685,23.301,2017-07-01T11:14:39,94444.99,39.43,18.54
9527,25902,3428,1727,42.624,23.406,2017-07-01T11:14:41,94479.58,40.15,18.4
9528,25904,3092,1556,42.666,23.284,2017-07-01T11:14:44,94293.91,41.24,0.0
9529,25906,2234,1123,42.685,23.356,2017-07-01T11:14:46,94716.34,41.47,11.35
9530,25911,3436,1731,42.693000000000005,23.359,2017-07-01T11:14:51,94715.81,39.21,14.83
9531,25912,3438,1732,42.738,23.293000000000003,2017-07-01T11:14:53,94873.68,42.72,13.52
9532,25916,3472,1750,42.669,23.318,2017-07-01T11:15:00,94166.3,39.66,13.62
9533,25917,3474,1751,42.68,23.293000000000003,2017-07-01T11:15:01,94402.64,37.96,17.79
9534,25918,1952,976,42.709,23.398000000000003,2017-07-01T11:15:02,95046.93,39.53,19.01
9535,25919,2607,1313,42.66,23.319000000000003,2017-07-01T11:15:07,94205.07,39.66,18.49
9536,25920,1954,977,42.70399999999999,23.354,2017-07-01T11:15:08,94822.31,42.86,15.3
9537,25923,3558,1793,42.67100000000001,23.364,2017-07-01T11:15:11,94604.52,45.21,9.15
9538,25924,2262,1138,42.691,23.324,2017-07-01T11:15:14,94630.64,39.76,17.95
9539,25927,2040,1025,42.68600000000001,23.351,2017-07-01T11:15:16,94693.7,40.25,16.9
9540,25928,2266,1140,42.738,23.272,2017-07-01T11:15:16,95013.73,38.9,22.18
9541,25931,3328,1676,42.675,23.356,2017-07-01T11:15:20,94498.22,40.78,13.16
9542,25932,1846,923,42.64,23.31,2017-07-01T11:15:22,93409.64,56.35,10.13
9543,25934,2038,1024,42.694,23.32,2017-07-01T11:15:24,94816.66,39.02,18.29
9544,25936,2216,1114,42.664,23.373,2017-07-01T11:15:25,94559.22,40.1,17.17
9545,25937,3432,1729,42.71,23.419,2017-07-01T11:15:26,95086.73,43.38,11.6
9546,25944,1962,981,42.69,23.324,2017-07-01T11:15:43,94703.31,39.93,17.5
9547,25947,2036,1023,42.657,23.349,2017-07-01T11:15:47,94262.33,38.51,18.98
9548,25948,1850,925,42.677,23.311,2017-07-01T11:15:47,94593.52,39.26,17.93
9549,25949,3738,1884,42.7,23.332,2017-07-01T11:15:47,95051.53,57.95,3.98
9550,25958,2224,1118,42.651,23.335,2017-07-01T11:16:07,94204.43,41.44,17.0
9551,25963,2294,1155,42.645,23.265,2017-07-01T11:16:22,92477.66,39.53,20.23
9552,25964,3500,1764,42.703,23.349,2017-07-01T11:16:22,94867.3,41.32,13.35
9553,25966,3620,1824,42.678,23.254,2017-07-01T11:16:23,94249.86,39.6,22.67
9554,25971,3096,1558,42.7,23.36,2017-07-01T11:16:30,94944.33,38.52,15.13
9555,25976,2292,1154,42.663,23.273000000000003,2017-07-01T11:16:37,94145.95,38.68,17.49
9556,25978,3512,1770,42.683,23.335,2017-07-01T11:16:39,94738.81,40.75,15.18
9557,25979,1764,879,42.622,23.366,2017-07-01T11:16:41,93729.75,39.97,21.45
9558,25986,2323,1172,42.68600000000001,23.4,2017-07-01T11:16:47,94892.98,41.23,16.47
9559,25987,3836,1933,42.702,23.371,2017-07-01T11:16:47,95072.11,44.87,9.71
9560,25988,2230,1121,42.692,23.332,2017-07-01T11:16:48,94834.14,35.26,24.36
9561,25990,3102,1561,42.665,23.392,2017-07-01T11:16:51,94816.33,42.5,10.78
9562,25994,2228,1120,42.693000000000005,23.333,2017-07-01T11:16:58,94751.72,38.91,18.63
9563,25996,2264,1139,42.67100000000001,23.31,2017-07-01T11:17:01,94511.78,42.39,15.66
9564,25998,2232,1122,42.685,23.301,2017-07-01T11:17:05,94446.08,39.59,18.87
9565,26002,3428,1727,42.624,23.406,2017-07-01T11:17:08,94474.82,40.22,17.75
9566,26003,3092,1556,42.666,23.284,2017-07-01T11:17:10,94291.95,41.76,0.0
9567,26005,2234,1123,42.685,23.356,2017-07-01T11:17:12,94710.84,41.45,11.34
9568,26010,3438,1732,42.738,23.293000000000003,2017-07-01T11:17:19,94868.73,43.08,13.82
9569,26011,3436,1731,42.693000000000005,23.359,2017-07-01T11:17:20,94721.95,38.9,15.45
9570,26014,3474,1751,42.68,23.293000000000003,2017-07-01T11:17:27,94405.41,37.99,16.82
9571,26015,3472,1750,42.669,23.318,2017-07-01T11:17:28,94160.16,39.48,13.51
9572,26016,1952,976,42.709,23.398000000000003,2017-07-01T11:17:29,95036.03,39.2,19.0
9573,26017,2607,1313,42.66,23.319000000000003,2017-07-01T11:17:34,94214.69,38.83,18.41
9574,26018,1954,977,42.70399999999999,23.354,2017-07-01T11:17:35,94827.27,41.86,15.69
9575,26019,3558,1793,42.67100000000001,23.364,2017-07-01T11:17:37,94609.84,44.73,9.63
9576,26023,2262,1138,42.691,23.324,2017-07-01T11:17:41,94629.91,40.28,17.95
9577,26024,2266,1140,42.738,23.272,2017-07-01T11:17:42,95021.9,38.81,20.63
9578,26027,2040,1025,42.68600000000001,23.351,2017-07-01T11:17:43,94695.25,39.67,17.12
9579,26030,1846,923,42.64,23.31,2017-07-01T11:17:48,93408.08,56.9,10.1
9580,26032,3328,1676,42.675,23.356,2017-07-01T11:17:50,94517.78,40.91,12.17
9581,26033,2038,1024,42.694,23.32,2017-07-01T11:17:50,94815.88,39.07,18.35
9582,26035,2216,1114,42.664,23.373,2017-07-01T11:17:52,94560.59,40.31,17.95
9583,26036,3432,1729,42.71,23.419,2017-07-01T11:17:52,95086.44,43.49,12.02
9584,26042,1962,981,42.69,23.324,2017-07-01T11:18:09,94687.42,40.16,17.92
9585,26044,1850,925,42.677,23.311,2017-07-01T11:18:13,94587.83,39.5,17.31
9586,26045,3738,1884,42.7,23.332,2017-07-01T11:18:13,95031.79,55.16,4.59
9587,26046,2036,1023,42.657,23.349,2017-07-01T11:18:15,94261.24,38.34,18.74
9588,26056,2224,1118,42.651,23.335,2017-07-01T11:18:35,94221.0,41.6,17.1
9589,26062,3500,1764,42.703,23.349,2017-07-01T11:18:48,94870.93,41.43,13.12
9590,26063,2294,1155,42.645,23.265,2017-07-01T11:18:49,92496.53,39.73,17.35
9591,26074,2292,1154,42.663,23.273000000000003,2017-07-01T11:19:03,94152.8,38.65,16.67
9592,26075,3512,1770,42.683,23.335,2017-07-01T11:19:05,94746.98,40.87,15.14
9593,26076,1764,879,42.622,23.366,2017-07-01T11:19:08,93735.41,40.08,22.13
9594,26078,3096,1558,42.7,23.36,2017-07-01T11:19:10,94940.02,38.45,15.51
9595,26082,3620,1824,42.678,23.254,2017-07-01T11:19:13,94247.08,40.18,21.81
9596,26084,2323,1172,42.68600000000001,23.4,2017-07-01T11:19:14,94893.53,41.17,15.79
9597,26085,3836,1933,42.702,23.371,2017-07-01T11:19:14,95068.04,43.03,11.12
9598,26086,2230,1121,42.692,23.332,2017-07-01T11:19:15,94841.42,35.3,24.29
9599,26088,3102,1561,42.665,23.392,2017-07-01T11:19:18,94815.45,42.36,10.59
9600,26092,2228,1120,42.693000000000005,23.333,2017-07-01T11:19:25,94747.52,39.01,18.74
9601,26095,2264,1139,42.67100000000001,23.31,2017-07-01T11:19:28,94517.47,42.51,15.44
9602,26096,2232,1122,42.685,23.301,2017-07-01T11:19:32,94453.83,40.07,18.42
9603,26098,3428,1727,42.624,23.406,2017-07-01T11:19:34,94474.55,40.3,17.83
9604,26101,3092,1556,42.666,23.284,2017-07-01T11:19:37,94287.44,41.21,0.0
9605,26102,2234,1123,42.685,23.356,2017-07-01T11:19:37,94719.86,41.45,11.29
9606,26109,3438,1732,42.738,23.293000000000003,2017-07-01T11:19:46,94864.67,43.09,13.86
9607,26110,3436,1731,42.693000000000005,23.359,2017-07-01T11:19:49,94720.47,39.28,15.59
9608,26113,3474,1751,42.68,23.293000000000003,2017-07-01T11:19:54,94405.47,37.96,15.94
9609,26114,3472,1750,42.669,23.318,2017-07-01T11:19:57,94153.89,39.57,13.12
9610,26115,1952,976,42.709,23.398000000000003,2017-07-01T11:19:57,95026.92,39.31,19.58
9611,26116,2607,1313,42.66,23.319000000000003,2017-07-01T11:20:00,94207.77,39.28,18.76
9612,26118,1954,977,42.70399999999999,23.354,2017-07-01T11:20:01,94821.53,42.31,15.72
9613,26120,3558,1793,42.67100000000001,23.364,2017-07-01T11:20:04,94596.54,44.93,8.87
9614,26123,2262,1138,42.691,23.324,2017-07-01T11:20:07,94626.25,40.47,17.87
9615,26124,2040,1025,42.68600000000001,23.351,2017-07-01T11:20:09,94683.97,40.7,16.69
9616,26125,2266,1140,42.738,23.272,2017-07-01T11:20:09,95023.4,38.59,20.1
9617,26129,1846,923,42.64,23.31,2017-07-01T11:20:15,93395.1,56.28,9.91
9618,26131,2038,1024,42.694,23.32,2017-07-01T11:20:17,94802.57,39.09,18.27
9619,26133,2216,1114,42.664,23.373,2017-07-01T11:20:18,94544.78,40.53,17.41
9620,26134,3432,1729,42.71,23.419,2017-07-01T11:20:19,95084.5,43.19,11.86
9621,26135,3328,1676,42.675,23.356,2017-07-01T11:20:23,94507.93,41.68,11.8
9622,26141,1962,981,42.69,23.324,2017-07-01T11:20:36,94695.53,40.62,17.57
9623,26143,1850,925,42.677,23.311,2017-07-01T11:20:40,94587.8,39.41,17.68
9624,26144,2036,1023,42.657,23.349,2017-07-01T11:20:42,94266.73,38.09,19.03
9625,26146,3738,1884,42.7,23.332,2017-07-01T11:20:46,95045.2,56.16,4.46
9626,26156,2224,1118,42.651,23.335,2017-07-01T11:21:03,94222.34,41.6,17.12
9627,26161,3500,1764,42.703,23.349,2017-07-01T11:21:15,94858.24,41.52,13.11
9628,26163,2294,1155,42.645,23.265,2017-07-01T11:21:17,92478.53,39.42,19.89
9629,26173,2292,1154,42.663,23.273000000000003,2017-07-01T11:21:30,94153.0,39.13,16.93
9630,26174,3512,1770,42.683,23.335,2017-07-01T11:21:32,94737.31,40.94,15.0
9631,26175,1764,879,42.622,23.366,2017-07-01T11:21:34,93744.4,40.01,21.25
9632,26181,2323,1172,42.68600000000001,23.4,2017-07-01T11:21:40,94901.84,41.02,15.46
9633,26182,3836,1933,42.702,23.371,2017-07-01T11:21:40,95070.85,44.43,10.47
9634,26183,2230,1121,42.692,23.332,2017-07-01T11:21:41,94840.59,35.32,24.64
9635,26186,3102,1561,42.665,23.392,2017-07-01T11:21:44,94818.37,42.33,9.99
9636,26189,2228,1120,42.693000000000005,23.333,2017-07-01T11:21:51,94746.79,39.17,19.08
9637,26192,2264,1139,42.67100000000001,23.31,2017-07-01T11:21:54,94518.39,42.61,15.82
9638,26195,2232,1122,42.685,23.301,2017-07-01T11:21:59,94449.91,40.03,18.23
9639,26197,3428,1727,42.624,23.406,2017-07-01T11:22:01,94475.61,40.19,17.13
9640,26200,3620,1824,42.678,23.254,2017-07-01T11:22:03,94237.05,40.32,21.92
9641,26201,3092,1556,42.666,23.284,2017-07-01T11:22:03,94283.54,42.38,0.0
9642,26202,2234,1123,42.685,23.356,2017-07-01T11:22:03,94717.67,41.49,11.51
9643,26207,3438,1732,42.738,23.293000000000003,2017-07-01T11:22:12,94870.7,42.46,13.53
9644,26210,3436,1731,42.693000000000005,23.359,2017-07-01T11:22:18,94716.42,39.53,15.19
9645,26211,3474,1751,42.68,23.293000000000003,2017-07-01T11:22:20,94409.21,37.95,15.43
9646,26212,3472,1750,42.669,23.318,2017-07-01T11:22:26,94153.91,39.55,12.99
9647,26213,2607,1313,42.66,23.319000000000003,2017-07-01T11:22:27,94206.92,39.75,17.65
9648,26214,1954,977,42.70399999999999,23.354,2017-07-01T11:22:28,94820.55,42.61,15.56
9649,26215,3558,1793,42.67100000000001,23.364,2017-07-01T11:22:30,94605.76,44.29,9.3
9650,26219,2262,1138,42.691,23.324,2017-07-01T11:22:34,94628.03,40.36,17.55
9651,26220,2266,1140,42.738,23.272,2017-07-01T11:22:35,95014.2,38.65,20.49
9652,26221,2040,1025,42.68600000000001,23.351,2017-07-01T11:22:36,94692.8,40.1,16.69
9653,26226,1846,923,42.64,23.31,2017-07-01T11:22:42,93415.81,56.07,9.68
9654,26227,2038,1024,42.694,23.32,2017-07-01T11:22:43,94806.61,39.14,18.24
9655,26230,2216,1114,42.664,23.373,2017-07-01T11:22:45,94555.01,40.77,18.25
9656,26231,3432,1729,42.71,23.419,2017-07-01T11:22:46,95083.37,43.29,12.05
9657,26237,1962,981,42.69,23.324,2017-07-01T11:23:02,94687.7,40.73,17.17
9658,26239,1850,925,42.677,23.311,2017-07-01T11:23:06,94588.34,39.32,17.39
9659,26240,2036,1023,42.657,23.349,2017-07-01T11:23:10,94269.03,38.08,19.08
9660,26241,3738,1884,42.7,23.332,2017-07-01T11:23:13,95037.17,56.28,4.64
9661,26252,2224,1118,42.651,23.335,2017-07-01T11:23:31,94198.94,41.56,16.04
9662,26255,3500,1764,42.703,23.349,2017-07-01T11:23:41,94884.0,42.15,12.82
9663,26258,2294,1155,42.645,23.265,2017-07-01T11:23:45,92477.64,40.06,19.82
9664,26269,2292,1154,42.663,23.273000000000003,2017-07-01T11:23:56,94157.21,38.8,15.98
9665,26270,3512,1770,42.683,23.335,2017-07-01T11:23:58,94725.97,40.87,14.87
9666,26271,1764,879,42.622,23.366,2017-07-01T11:24:01,93736.64,40.03,20.7
9667,26277,2323,1172,42.68600000000001,23.4,2017-07-01T11:24:07,94885.41,40.43,16.06
9668,26278,3836,1933,42.702,23.371,2017-07-01T11:24:07,95061.47,45.18,10.08
9669,26279,2230,1121,42.692,23.332,2017-07-01T11:24:08,94829.63,35.33,24.71
9670,26281,3102,1561,42.665,23.392,2017-07-01T11:24:11,94806.5,42.15,10.4
9671,26285,2228,1120,42.693000000000005,23.333,2017-07-01T11:24:18,94747.02,39.32,18.5
9672,26288,2264,1139,42.67100000000001,23.31,2017-07-01T11:24:21,94523.09,42.71,15.05
9673,26290,2232,1122,42.685,23.301,2017-07-01T11:24:26,94450.23,40.29,17.53
9674,26291,3428,1727,42.624,23.406,2017-07-01T11:24:27,94469.18,39.93,17.08
9675,26293,2234,1123,42.685,23.356,2017-07-01T11:24:28,94709.38,41.4,11.02
9676,26296,3092,1556,42.666,23.284,2017-07-01T11:24:30,94289.95,42.49,0.0
9677,26301,3438,1732,42.738,23.293000000000003,2017-07-01T11:24:39,94866.55,42.0,14.0
9678,26305,3436,1731,42.693000000000005,23.359,2017-07-01T11:24:46,94717.02,39.58,14.41
9679,26306,3474,1751,42.68,23.293000000000003,2017-07-01T11:24:47,94394.6,37.91,15.54
9680,26307,3620,1824,42.678,23.254,2017-07-01T11:24:52,94244.2,39.83,24.81
9681,26308,2607,1313,42.66,23.319000000000003,2017-07-01T11:24:53,94196.82,40.02,17.25
9682,26309,1954,977,42.70399999999999,23.354,2017-07-01T11:24:54,94822.91,42.5,15.59
9683,26310,3472,1750,42.669,23.318,2017-07-01T11:24:55,94151.23,39.77,13.29
9684,26312,3558,1793,42.67100000000001,23.364,2017-07-01T11:24:57,94609.14,44.37,9.65
9685,26315,2262,1138,42.691,23.324,2017-07-01T11:25:00,94616.44,40.15,17.26
9686,26316,2040,1025,42.68600000000001,23.351,2017-07-01T11:25:02,94670.76,40.99,16.13
9687,26317,2266,1140,42.738,23.272,2017-07-01T11:25:02,95024.66,38.49,19.43
9688,26318,1952,976,42.709,23.398000000000003,2017-07-01T11:25:02,95038.73,39.13,19.76
9689,26322,1846,923,42.64,23.31,2017-07-01T11:25:08,93403.87,53.19,10.07
9690,26324,2038,1024,42.694,23.32,2017-07-01T11:25:10,94814.88,39.13,17.53
9691,26326,2216,1114,42.664,23.373,2017-07-01T11:25:11,94556.62,40.74,16.82
9692,26328,3432,1729,42.71,23.419,2017-07-01T11:25:12,95095.23,43.11,12.0
9693,26332,1962,981,42.69,23.324,2017-07-01T11:25:29,94690.28,41.08,16.32
9694,26335,1850,925,42.677,23.311,2017-07-01T11:25:33,94586.18,39.39,17.18
9695,26336,2036,1023,42.657,23.349,2017-07-01T11:25:37,94259.67,38.25,17.66
9696,26337,3738,1884,42.7,23.332,2017-07-01T11:25:39,95032.18,56.29,4.19
9697,26348,2224,1118,42.651,23.335,2017-07-01T11:25:59,94208.17,41.78,16.64
9698,26351,3500,1764,42.703,23.349,2017-07-01T11:26:08,94866.52,42.54,12.22
9699,26353,2294,1155,42.645,23.265,2017-07-01T11:26:12,92481.82,40.24,17.2
9700,26364,2292,1154,42.663,23.273000000000003,2017-07-01T11:26:23,94150.92,38.59,15.8
9701,26365,3512,1770,42.683,23.335,2017-07-01T11:26:25,94733.17,40.92,14.5
9702,26366,1764,879,42.622,23.366,2017-07-01T11:26:27,93732.31,39.53,19.13
9703,26371,2323,1172,42.68600000000001,23.4,2017-07-01T11:26:33,94888.52,39.96,15.34
9704,26372,3836,1933,42.702,23.371,2017-07-01T11:26:33,95080.48,45.24,9.96
9705,26374,2230,1121,42.692,23.332,2017-07-01T11:26:34,94834.66,35.37,25.13
9706,26376,3102,1561,42.665,23.392,2017-07-01T11:26:37,94820.52,41.69,11.63
9707,26380,2228,1120,42.693000000000005,23.333,2017-07-01T11:26:44,94749.87,39.4,18.47
9708,26382,2264,1139,42.67100000000001,23.31,2017-07-01T11:26:47,94507.32,42.66,14.62
9709,26388,2232,1122,42.685,23.301,2017-07-01T11:26:54,94460.29,40.45,17.09
9710,26389,3428,1727,42.624,23.406,2017-07-01T11:26:54,94476.06,40.02,17.36
9711,26390,2234,1123,42.685,23.356,2017-07-01T11:26:54,94711.63,41.88,10.93
9712,26392,3092,1556,42.666,23.284,2017-07-01T11:26:56,94280.68,42.75,0.0
9713,26396,3438,1732,42.738,23.293000000000003,2017-07-01T11:27:05,94858.32,41.51,14.11
9714,26400,3474,1751,42.68,23.293000000000003,2017-07-01T11:27:13,94388.02,37.98,15.41
9715,26401,3436,1731,42.693000000000005,23.359,2017-07-01T11:27:15,94723.41,39.77,14.69
9716,26402,2607,1313,42.66,23.319000000000003,2017-07-01T11:27:20,94204.19,40.14,16.63
9717,26403,1954,977,42.70399999999999,23.354,2017-07-01T11:27:21,94813.73,42.83,15.4
9718,26404,3472,1750,42.669,23.318,2017-07-01T11:27:23,94158.94,39.74,12.41
9719,26406,3558,1793,42.67100000000001,23.364,2017-07-01T11:27:24,94606.46,42.76,10.04
9720,26409,2262,1138,42.691,23.324,2017-07-01T11:27:27,94627.15,40.44,16.93
9721,26410,2266,1140,42.738,23.272,2017-07-01T11:27:28,95020.11,38.49,19.5
9722,26411,2040,1025,42.68600000000001,23.351,2017-07-01T11:27:29,94679.89,40.58,15.99
9723,26414,1952,976,42.709,23.398000000000003,2017-07-01T11:27:33,95015.42,38.91,19.06
9724,26416,1846,923,42.64,23.31,2017-07-01T11:27:35,93398.67,55.56,10.26
9725,26417,2038,1024,42.694,23.32,2017-07-01T11:27:36,94811.05,39.16,16.99
9726,26419,2216,1114,42.664,23.373,2017-07-01T11:27:38,94571.28,40.48,17.03
9727,26421,3432,1729,42.71,23.419,2017-07-01T11:27:39,95074.69,42.75,12.57
9728,26422,3620,1824,42.678,23.254,2017-07-01T11:27:42,94246.22,40.07,22.27
9729,26427,1962,981,42.69,23.324,2017-07-01T11:27:55,94700.05,40.58,16.39
9730,26429,1850,925,42.677,23.311,2017-07-01T11:27:59,94591.83,39.57,17.02
9731,26431,2036,1023,42.657,23.349,2017-07-01T11:28:04,94259.8,38.32,17.76
9732,26432,3738,1884,42.7,23.332,2017-07-01T11:28:06,95035.58,55.12,4.58
9733,26439,3096,1558,42.7,23.36,2017-07-01T11:28:16,94932.77,38.76,14.75
9734,26443,2224,1118,42.651,23.335,2017-07-01T11:28:27,94206.2,41.6,16.4
9735,26444,3500,1764,42.703,23.349,2017-07-01T11:28:34,94861.44,42.75,12.41
9736,26450,2294,1155,42.645,23.265,2017-07-01T11:28:40,92477.5,39.96,19.6
9737,26460,2292,1154,42.663,23.273000000000003,2017-07-01T11:28:49,94156.72,38.74,16.88
9738,26461,3512,1770,42.683,23.335,2017-07-01T11:28:51,94738.78,40.92,14.68
9739,26462,1764,879,42.622,23.366,2017-07-01T11:28:54,93731.12,39.74,23.11
9740,26467,2323,1172,42.68600000000001,23.4,2017-07-01T11:29:00,94899.66,39.92,16.45
9741,26468,3836,1933,42.702,23.371,2017-07-01T11:29:00,95072.75,46.02,9.04
9742,26470,2230,1121,42.692,23.332,2017-07-01T11:29:01,94841.11,35.43,23.59
9743,26473,3102,1561,42.665,23.392,2017-07-01T11:29:04,94810.13,41.22,11.46
9744,26477,2228,1120,42.693000000000005,23.333,2017-07-01T11:29:11,94735.26,39.36,17.5
9745,26479,2264,1139,42.67100000000001,23.31,2017-07-01T11:29:14,94520.46,42.98,14.9
9746,26483,3428,1727,42.624,23.406,2017-07-01T11:29:20,94472.5,39.92,17.99
9747,26484,2234,1123,42.685,23.356,2017-07-01T11:29:20,94704.7,41.91,10.77
9748,26486,2232,1122,42.685,23.301,2017-07-01T11:29:21,94442.7,39.77,17.69
9749,26488,3092,1556,42.666,23.284,2017-07-01T11:29:23,94282.7,43.24,0.0
9750,26492,3438,1732,42.738,23.293000000000003,2017-07-01T11:29:32,94862.91,41.57,14.09
9751,26496,3474,1751,42.68,23.293000000000003,2017-07-01T11:29:42,94401.91,37.93,15.59
9752,26498,3436,1731,42.693000000000005,23.359,2017-07-01T11:29:44,94708.56,40.03,14.39
9753,26499,2607,1313,42.66,23.319000000000003,2017-07-01T11:29:46,94204.71,40.24,16.69
9754,26500,1954,977,42.70399999999999,23.354,2017-07-01T11:29:47,94814.5,42.72,15.37
9755,26503,3558,1793,42.67100000000001,23.364,2017-07-01T11:29:51,94599.41,42.84,9.81
9756,26504,3472,1750,42.669,23.318,2017-07-01T11:29:52,94157.05,39.81,12.87
9757,26505,2262,1138,42.691,23.324,2017-07-01T11:29:53,94623.53,40.25,16.75
9758,26507,2040,1025,42.68600000000001,23.351,2017-07-01T11:29:55,94691.62,40.42,16.42
9759,26508,2266,1140,42.738,23.272,2017-07-01T11:29:55,95012.77,38.85,19.97
9760,26511,1846,923,42.64,23.31,2017-07-01T11:30:01,93424.38,57.98,9.15
9761,26513,1952,976,42.709,23.398000000000003,2017-07-01T11:30:02,95026.16,39.14,19.89
9762,26514,2038,1024,42.694,23.32,2017-07-01T11:30:03,94805.09,39.16,16.76
9763,26516,2216,1114,42.664,23.373,2017-07-01T11:30:04,94553.83,40.71,15.73
9764,26519,3432,1729,42.71,23.419,2017-07-01T11:30:06,95083.69,43.11,12.37
9765,26523,1962,981,42.69,23.324,2017-07-01T11:30:22,94692.77,40.72,16.18
9766,26525,1850,925,42.677,23.311,2017-07-01T11:30:26,94595.55,39.76,16.68
9767,26526,2036,1023,42.657,23.349,2017-07-01T11:30:32,94266.0,38.44,17.73
9768,26527,3738,1884,42.7,23.332,2017-07-01T11:30:32,95029.39,54.75,4.88
9769,26533,3620,1824,42.678,23.254,2017-07-01T11:30:40,94242.88,40.02,22.27
9770,26540,2224,1118,42.651,23.335,2017-07-01T11:30:55,94199.97,40.91,16.35
9771,26541,3500,1764,42.703,23.349,2017-07-01T11:31:01,94887.69,42.52,11.73
9772,26547,2294,1155,42.645,23.265,2017-07-01T11:31:07,92484.45,39.81,17.58
9773,26551,3096,1558,42.7,23.36,2017-07-01T11:31:11,94929.18,39.05,15.02
9774,26556,2292,1154,42.663,23.273000000000003,2017-07-01T11:31:16,94137.55,38.97,17.18
9775,26557,3512,1770,42.683,23.335,2017-07-01T11:31:18,94734.64,40.9,14.13
9776,26558,1764,879,42.622,23.366,2017-07-01T11:31:20,93721.0,39.81,20.62
9777,26563,2323,1172,42.68600000000001,23.4,2017-07-01T11:31:26,94890.22,39.78,15.89
9778,26564,3836,1933,42.702,23.371,2017-07-01T11:31:26,95052.17,45.71,9.36
9779,26566,2230,1121,42.692,23.332,2017-07-01T11:31:27,94833.28,35.43,23.56
9780,26569,3102,1561,42.665,23.392,2017-07-01T11:31:30,94811.43,42.04,10.34
9781,26572,2228,1120,42.693000000000005,23.333,2017-07-01T11:31:37,94742.37,39.52,17.48
9782,26574,2264,1139,42.67100000000001,23.31,2017-07-01T11:31:40,94516.01,42.59,15.02
9783,26581,2234,1123,42.685,23.356,2017-07-01T11:31:45,94717.19,42.34,9.79
